accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.134835059870358265e+00,1.480907941991721488e-01,8.860261442203890780e+00
4.139806184236046072e+00,1.605073012039797409e-01,8.873355327788953417e+00
4.137692058752218571e+00,1.503663563350276788e-01,8.860208067946325983e+00
4.131309888649170148e+00,1.616258418288825660e-01,8.871525150282733918e+00
4.137443755621160513e+00,1.568642634044205286e-01,8.866414415802939430e+00
4.134825953519221109e+00,1.531129046230714219e-01,8.876051282834680478e+00
4.137066274431668411e+00,1.564513738082871364e-01,8.852846594113408685e+00
4.128598298053873350e+00,1.536204309407242508e-01,8.862500561005989042e+00
4.136185703366111355e+00,1.568827744240512134e-01,8.857394318692460189e+00
4.132015834133833998e+00,1.608469583771600653e-01,8.874147372317176874e+00
4.127031123823189596e+00,1.514450638690682249e-01,8.868402902885611283e+00
4.142334978090477016e+00,1.596867949360214478e-01,8.864878638265173194e+00
4.138837850293874965e+00,1.575448086057903430e-01,8.871930200679713607e+00
4.136198361140279722e+00,1.465927418385789549e-01,8.875685217815632910e+00
4.141022536197473514e+00,1.570663290921999189e-01,8.875767575573316748e+00
4.134268241319290382e+00,1.598935108174846520e-01,8.865571640195696546e+00
4.134760470836017276e+00,1.566514849050252844e-01,8.856847621993237496e+00
4.134237189564929693e+00,1.484310074479510966e-01,8.865458492355980269e+00
4.136530512440861784e+00,1.570629111709615500e-01,8.864641277846363465e+00
4.142758364795126269e+00,1.573907395939713738e-01,8.858698959876630141e+00
4.137521984983536960e+00,1.536099951100120820e-01,8.861069215291244916e+00
4.125010371521984354e+00,1.540657906850266268e-01,8.862906552772360058e+00
4.135245348429581469e+00,1.541978093083880008e-01,8.856354638759443176e+00
4.131344229193673279e+00,1.445588338055941446e-01,8.860359297087136099e+00
4.131075206197927230e+00,1.607601824012467040e-01,8.858823163227951270e+00
4.130511185582528277e+00,1.653956118293572197e-01,8.858765580707244069e+00
4.134138242960105458e+00,1.544006159800231093e-01,8.869887055586252345e+00
4.127172002757534486e+00,1.629346774849671775e-01,8.857783034340396711e+00
4.140386594499005923e+00,1.567485695521416700e-01,8.874987223327977404e+00
4.128415173181891440e+00,1.461084280544771852e-01,8.853262869450816197e+00
4.123381310752772144e+00,1.596122765108654307e-01,8.860757241536370898e+00
4.135064452174576743e+00,1.592916006495601611e-01,8.867339639486365499e+00
4.127495636734487938e+00,1.606621351737217984e-01,8.867481240223193950e+00
4.124424215365857904e+00,1.562170577254610171e-01,8.864137829688504056e+00
4.131404039142925200e+00,1.523602773549614930e-01,8.851779250707641822e+00
4.135283964084725206e+00,1.492582869500959919e-01,8.877626290978179568e+00
4.143691412700718502e+00,1.592053867509256315e-01,8.862973486778551901e+00
4.123539684052643040e+00,1.504813596118478591e-01,8.858821308736896327e+00
4.136006060841177501e+00,1.650949996802579534e-01,8.865174240403879580e+00
4.136847103421974481e+00,1.522974934028153704e-01,8.852176029136920477e+00
4.129317161395732683e+00,1.477674061953421769e-01,8.862046363145710259e+00
4.130306897473984051e+00,1.534567716746977339e-01,8.879752087459481302e+00
4.135072960965167077e+00,1.563178741390242044e-01,8.862800168531295597e+00
4.129844432218721550e+00,1.619775587151665031e-01,8.861586871666728982e+00
4.137661617637323985e+00,1.519270894011809647e-01,8.881720616727641016e+00
4.128515977617762012e+00,1.502307969936060306e-01,8.876464575655571565e+00
4.139886577623822284e+00,1.426757508329385693e-01,8.860705158684613281e+00
4.130635441223228455e+00,1.519055064486027340e-01,8.863229796401421723e+00
4.121220985273855497e+00,1.515996871772848920e-01,8.875317996878948179e+00
4.131455782254930931e+00,1.541789290814314928e-01,8.855534282828566361e+00
4.135565361030992371e+00,1.602071859250195351e-01,8.862985739646166650e+00
4.129690878587672920e+00,1.497670250079748688e-01,8.872353302995664492e+00
4.139631254259530380e+00,1.598106173982916378e-01,8.858459335409824220e+00
4.134742247313297092e+00,1.476783629408502940e-01,8.864156377502306228e+00
4.134468290756639242e+00,1.430388574512165278e-01,8.859823438568884768e+00
4.125278679811341220e+00,1.516546729302696295e-01,8.881258938219430021e+00
4.130745940168466745e+00,1.630243904522394038e-01,8.872541000554431179e+00
4.134555613594003809e+00,1.535686934354273947e-01,8.874817752335358634e+00
4.128221626295154323e+00,1.581839299315655201e-01,8.861712007403584224e+00
4.134371975090492590e+00,1.486499123507480091e-01,8.875055044188345121e+00
4.137802821724599234e+00,1.428006012541098435e-01,8.859692238504615958e+00
4.128942246865448418e+00,1.554280798790711182e-01,8.860175188438681460e+00
4.127897183160870398e+00,1.573197321927999326e-01,8.877132836019223205e+00
4.133522282466303821e+00,1.617790497488192925e-01,8.874059288513466370e+00
4.120276787703038401e+00,1.525434889553400897e-01,8.858987649137405995e+00
4.129307629827875026e+00,1.497681952791609372e-01,8.846398316970779163e+00
4.138187139410273829e+00,1.578838971548437720e-01,8.869789592228906727e+00
4.135881858155884494e+00,1.508656180900964094e-01,8.849743486038201823e+00
4.135133666907116812e+00,1.452458016849267619e-01,8.853880551448922276e+00
4.136658978645405327e+00,1.567730643983067385e-01,8.866983468343748953e+00
4.130018628752858412e+00,1.537625700323340949e-01,8.861955028077089125e+00
4.129178291523587951e+00,1.483914111836169003e-01,8.868176495822879701e+00
4.137542532330990674e+00,1.482012684776133349e-01,8.875070861366285868e+00
4.133968245482319226e+00,1.414072714361957195e-01,8.874929034621791502e+00
4.125750904243890460e+00,1.556508765890196877e-01,8.868050909349191713e+00
4.138513599382699581e+00,1.533991149030269341e-01,8.862950192678340500e+00
4.124551122863518771e+00,1.568172758256692334e-01,8.878659460129830094e+00
4.136203494171384776e+00,1.569195820082334714e-01,8.852603469775010225e+00
4.137725664254557678e+00,1.456814202614377662e-01,8.860044576663815619e+00
4.128970114530991609e+00,1.519075302959240203e-01,8.856428982894231083e+00
4.130118298228028451e+00,1.415428759445712670e-01,8.869564175665765049e+00
4.127461724422166967e+00,1.534383517294720667e-01,8.861780328988281497e+00
4.130714359267718905e+00,1.589934039073752359e-01,8.859914498941005689e+00
4.135466191385596346e+00,1.575887738004314587e-01,8.868620026666706124e+00
4.139628527993467699e+00,1.567627112825730196e-01,8.860555508151431781e+00
4.132026319538879555e+00,1.461696695980470306e-01,8.848954436019774050e+00
4.126540592896705384e+00,1.508040393101285070e-01,8.860167746759897156e+00
4.130488854330776505e+00,1.516609062609898528e-01,8.860689467051352963e+00
4.137353132118714250e+00,1.518577343538762003e-01,8.868063814873083928e+00
4.127276682108623085e+00,1.508203441627611052e-01,8.863842094043961950e+00
4.128879676898313811e+00,1.559861911378193911e-01,8.877685511441310240e+00
4.133653036256838220e+00,1.648532799467577192e-01,8.864940392889549159e+00
4.128782725226444406e+00,1.561249964660428036e-01,8.861090103854552424e+00
4.138172733913429546e+00,1.527172517890145464e-01,8.853758926206973356e+00
4.133344307372493809e+00,1.625727246302244855e-01,8.864304029459351142e+00
4.134153418191790053e+00,1.546991158138152911e-01,8.864574235773014621e+00
4.134129810727301013e+00,1.451252044731217994e-01,8.858327894168361638e+00
4.131651499095450930e+00,1.487809607461530459e-01,8.871508858781671947e+00
4.126340398212091642e+00,1.599683763010606163e-01,8.852026408605322416e+00
4.129794161235577299e+00,1.523886998538652449e-01,8.856339832073704343e+00
4.132879428568946523e+00,1.491512072795667387e-01,8.864819843524539777e+00
4.135127038154311485e+00,1.432848993324141729e-01,8.861931559819900883e+00
4.130790819750412624e+00,1.528743127340195240e-01,8.857316317370141689e+00
4.135556507910113311e+00,1.518096620636144312e-01,8.863649990578510440e+00
4.130348168214252880e+00,1.594726718349950556e-01,8.884282591404737417e+00
4.134195049276796041e+00,1.622293344866629905e-01,8.869246004597471256e+00
4.130779488046785630e+00,1.553840772273123727e-01,8.857041918323549368e+00
4.140136693934705292e+00,1.519422378717346367e-01,8.860339918218269162e+00
4.142439828199992569e+00,1.547107340509634998e-01,8.869992108299587841e+00
4.126353810264208555e+00,1.461179201309941722e-01,8.864630339883552423e+00
4.139785860190208666e+00,1.568283281193789402e-01,8.876442958235097436e+00
4.130290295516357624e+00,1.566707243221500956e-01,8.868252460243628121e+00
4.133016168457476880e+00,1.580647340901581988e-01,8.872480380657242094e+00
4.129211300229965964e+00,1.574196578865712237e-01,8.867605584217061576e+00
4.136253238115664033e+00,1.561919900001154382e-01,8.862979425254764010e+00
4.125767771309773124e+00,1.481446212224405146e-01,8.862446543764923135e+00
4.128923826316690970e+00,1.579577908692888499e-01,8.860420314576158418e+00
4.130759543212340290e+00,1.556841633873156938e-01,8.862620636085591030e+00
4.135480500486424127e+00,1.555145220724442612e-01,8.880698582397904772e+00
4.130597556545136939e+00,1.556530410611735304e-01,8.868890635409687917e+00
4.138762805818237744e+00,1.604075462616786907e-01,8.855921220395236659e+00
4.130910007512414772e+00,1.577649471685396987e-01,8.852092910160862971e+00
4.133697551042128993e+00,1.497124734822871950e-01,8.874371524341142958e+00
4.128101142531637180e+00,1.562583819066466762e-01,8.850552096560603488e+00
4.133895718406810360e+00,1.511414155688709515e-01,8.855966661679701701e+00
4.127770595852004121e+00,1.532886896474607297e-01,8.857775821336238309e+00
4.131162405568890250e+00,1.526838699462435556e-01,8.861841274580035233e+00
4.132779763698866127e+00,1.505345282848259691e-01,8.869599547162810182e+00
4.135898882087183814e+00,1.550176425904624400e-01,8.866153376436081146e+00
4.134239761821765669e+00,1.562420899977670918e-01,8.853905094990265567e+00
4.141905724893724994e+00,1.541612973143478560e-01,8.861722253541936212e+00
4.125201669735093724e+00,1.555500741427615075e-01,8.860806795188297613e+00
4.138078723651537949e+00,1.431806284554631714e-01,8.865643775971538076e+00
4.136728242531898303e+00,1.517046049850279410e-01,8.864894713291255002e+00
4.125136839251895893e+00,1.571217689559690767e-01,8.854675216807390115e+00
4.129628773656651930e+00,1.546092086512904917e-01,8.858668091925595789e+00
4.136474906336883528e+00,1.529555024180335177e-01,8.859053469544944548e+00
4.135709032227198101e+00,1.496312515017563516e-01,8.864441464072163157e+00
4.126176348580523623e+00,1.605167264720553100e-01,8.853162794340995845e+00
4.134067655436399313e+00,1.573632606213390683e-01,8.860576740546969532e+00
4.130951445111435305e+00,1.481506338895681729e-01,8.863406187846001316e+00
4.136255908137969506e+00,1.532316985511012475e-01,8.873079394432293654e+00
4.139063143202416306e+00,1.621090403721049955e-01,8.867538797632514402e+00
4.136479042024071795e+00,1.484640204020252485e-01,8.870725654727323217e+00
4.132837976675052261e+00,1.459409497088387520e-01,8.857360736578783644e+00
4.138828550896163527e+00,1.556737955079796343e-01,8.853770538911389210e+00
4.138585765986511511e+00,1.506679178739873948e-01,8.852985628430603882e+00
4.137725730753984088e+00,1.469138245750005178e-01,8.875135932185312271e+00
4.131672029463856255e+00,1.622483436169732396e-01,8.857192275599270914e+00
4.135738844763183764e+00,1.555788137745932331e-01,8.855194293807331363e+00
4.129905357324834547e+00,1.512926357205272854e-01,8.868339500637441475e+00
4.139657726588215958e+00,1.520354061901763032e-01,8.848316498620937054e+00
4.132932992603788769e+00,1.525253875014594973e-01,8.854909778242987528e+00
4.133201450623873896e+00,1.520188420289702858e-01,8.869220501851128091e+00
4.129974000510758358e+00,1.460146377983170263e-01,8.870677667091786844e+00
4.131521148411468225e+00,1.594005201241106562e-01,8.854447498513447812e+00
4.130576524598425614e+00,1.594184259127370829e-01,8.867168001553302759e+00
4.140569888975559110e+00,1.555105835630978817e-01,8.865608832726676880e+00
4.128028997530707400e+00,1.611110544207918216e-01,8.850521476400635024e+00
4.139934353873955253e+00,1.631115531678215269e-01,8.863249751709814106e+00
4.137928240221858012e+00,1.543712490868756060e-01,8.844174766683476463e+00
4.136445853246720539e+00,1.554728640593454614e-01,8.877470218453765938e+00
4.134271432416405823e+00,1.526494640621490484e-01,8.862887183285222292e+00
4.132841111702011183e+00,1.546989771981797657e-01,8.859948292425222860e+00
4.122318695282744194e+00,1.524788846087643812e-01,8.858001384370538744e+00
4.130131836810121193e+00,1.503216731403568540e-01,8.857192408665746086e+00
4.137700692494250099e+00,1.611130084630802151e-01,8.858913084422139761e+00
4.137591305393584662e+00,1.592535732967698681e-01,8.868971662229398589e+00
4.130615673587535674e+00,1.630342845311548161e-01,8.854961996199852692e+00
4.132760061774999549e+00,1.527262641750274375e-01,8.855135018014898662e+00
4.132102975008717927e+00,1.476351361879723045e-01,8.851145627973828311e+00
4.141212502526633976e+00,1.515295117293825877e-01,8.854091223864410054e+00
4.140181806664259057e+00,1.497021226564834162e-01,8.859094479860637250e+00
4.133933596315688241e+00,1.529635041323417488e-01,8.851726292625745174e+00
4.132291757675193189e+00,1.519374795921479004e-01,8.864301539984907663e+00
4.140098535186804263e+00,1.559962507012923050e-01,8.862649590407880140e+00
4.128273661263276217e+00,1.514213491512069187e-01,8.858173465859717766e+00
4.132179716654697188e+00,1.545785266282292958e-01,8.866516339967358107e+00
4.123990822619860275e+00,1.556801464187122508e-01,8.864183491010891203e+00
4.136978497803753818e+00,1.556888500024391775e-01,8.867171964814533069e+00
4.135335774352681071e+00,1.512835878711169535e-01,8.862611579358276259e+00
4.131948179112443498e+00,1.463567529270204948e-01,8.857718253401387187e+00
4.128838841160424877e+00,1.582658610172721636e-01,8.859959646815111611e+00
4.132802188830381418e+00,1.484570470525865271e-01,8.861568919236223252e+00
4.139505612012129632e+00,1.526679215320124461e-01,8.861048303006805682e+00
4.132340064152720593e+00,1.553730632174970538e-01,8.865224477312375839e+00
4.125687163890797038e+00,1.526257299938404977e-01,8.837428297794058807e+00
4.128950300397839612e+00,1.607167374825402284e-01,8.853981769494859932e+00
4.132067938038190391e+00,1.504726016335574124e-01,8.850643531685093990e+00
4.137011681194713297e+00,1.626169298264544261e-01,8.869600738164134413e+00
4.132222866152443608e+00,1.567174336285609981e-01,8.855639522934524166e+00
4.141217645956928983e+00,1.538822593523695437e-01,8.858668177226908469e+00
4.131004361969861094e+00,1.524383685997942328e-01,8.856416859043587664e+00
4.138474396101526231e+00,1.521008373911877376e-01,8.861758569819837561e+00
4.130038593941153913e+00,1.511605258974190458e-01,8.863878050053347835e+00
4.129411915439580305e+00,1.587222472471452317e-01,8.872758816656949321e+00
4.131995160694271974e+00,1.565929839655431643e-01,8.869107072930891178e+00
4.144767121926055786e+00,1.620473529215165909e-01,8.863549069519660151e+00
4.135039619578192216e+00,1.492206985347252213e-01,8.849036987400179299e+00
4.136295175912969135e+00,1.538008315001070381e-01,8.857395966540114074e+00
4.132551269017161744e+00,1.542701329003562938e-01,8.847435838641283468e+00
4.133801740825550297e+00,1.590464800464969075e-01,8.859997150279124156e+00
4.128514209870846940e+00,1.592932476814701015e-01,8.860236526322410100e+00
4.131302835746578417e+00,1.581968408342126486e-01,8.867085150032323781e+00
4.131628440013950687e+00,1.592575332509921227e-01,8.860307784848018287e+00
4.125739879689063194e+00,1.588233044040156527e-01,8.861910907740885079e+00
4.123011647055216500e+00,1.608059636183578056e-01,8.850661318220268470e+00
4.116578695824866685e+00,1.478124370323638803e-01,8.855188585750738639e+00
4.129938090574625242e+00,1.444990979511280305e-01,8.859237070658005919e+00
4.135437581691675746e+00,1.502598451839665672e-01,8.865793167283065657e+00
4.136613047963503931e+00,1.516524285023466423e-01,8.874882441884489381e+00
4.126173021550538778e+00,1.471895342345383717e-01,8.860214006709767887e+00
4.138132196925309536e+00,1.519620328408666787e-01,8.861598690318537308e+00
